Gene	pval	adjp	log2fc	Chr	Start	End	Strand	Biotype	Name	Description	srpk3_wt_ttnb_wt_5 count	srpk3_wt_ttnb_wt_7 count	srpk3_hom_ttnb_het_9 count	srpk3_wt_ttnb_wt_2 count	srpk3_hom_ttnb_het_2 count	srpk3_wt_ttnb_wt_6 count	srpk3_hom_ttnb_het_10 count	srpk3_wt_ttnb_wt_4 count	srpk3_hom_ttnb_het_8 count	srpk3_wt_ttnb_wt_3 count	srpk3_hom_ttnb_het_7 count	srpk3_hom_ttnb_het_1 count	srpk3_wt_ttnb_wt_5 normalised count	srpk3_wt_ttnb_wt_7 normalised count	srpk3_hom_ttnb_het_9 normalised count	srpk3_wt_ttnb_wt_2 normalised count	srpk3_hom_ttnb_het_2 normalised count	srpk3_wt_ttnb_wt_6 normalised count	srpk3_hom_ttnb_het_10 normalised count	srpk3_wt_ttnb_wt_4 normalised count	srpk3_hom_ttnb_het_8 normalised count	srpk3_wt_ttnb_wt_3 normalised count	srpk3_hom_ttnb_het_7 normalised count	srpk3_hom_ttnb_het_1 normalised count	% variance explained
ENSDARG00000104540	0.6842714314265806	0.9845337187207551	0.20938741637461736	23	42336142	42409339	1	protein_coding	cyp2aa8	cytochrome P450, family 2, subfamily AA, polypeptide 8 [Source:ZFIN;Acc:ZDB-GENE-041010-183]	291	268	223	97	320	685	534	1234	551	480	749	403	328.60132933969004	218.52561134398834	213.841898820467	122.86459244813618	270.1994869163811	507.38929614422506	538.2720200974294	887.1781917607981	788.6665602964707	498.13731793659065	779.1975846361112	478.0374316967732	0.24707476398675496
ENSDARG00000041595	0.13832192120706946	0.8036467992868659	0.6111704623319704	18	17418254	17426306	1	protein_coding	ces3	carboxylesterase 3 [Source:ZFIN;Acc:ZDB-GENE-030131-9563]	1918	1951	3087	741	2345	3548	3424	3818	3346	2277	3177	1345	2165.83281674751	1590.833834821348	2960.2239536268235	938.5841546811228	1980.0556150591053	2628.0543397368037	3451.3921288644165	2744.932201088109	4789.252832580746	2363.038901961702	3305.087752188151	1595.4351008242181	0.24092600058851507
ENSDARG00000101160	0.2537808699664776	0.9018605278074799	0.522851077718983	19	10845953	10850834	1	protein_coding	apoa4a	apolipoprotein A-IV a [Source:ZFIN;Acc:ZDB-GENE-050417-469]	241	397	329	162	525	208	268	91	128	240	241	115	272.1406198311522	323.71144665508723	315.4887206813168	205.19653584121713	443.29603322218776	154.0685745956187	270.14401008635036	65.42399955448349	183.21110656614928	249.06865896829532	250.71644579079143	136.4126666132231	0.2404530487861036
ENSDARG00000040277	0.2625068924310727	0.9073098455245885	-0.5259184428178247	16	25259313	25272633	1	protein_coding	fbxo32	F-box protein 32 [Source:ZFIN;Acc:ZDB-GENE-040426-1040]	50	128	87	107	156	329	66	231	287	124	263	222	56.4607095085378	104.37044123891981	83.42710850843332	135.53104527784095	131.72224987173578	243.69500500941612	66.52800248395195	166.07630656138116	410.7936530037878	128.68547380028593	273.6034242447226	263.3357564185698	0.24031851258861017
ENSDARG00000003244	0.2924853067246648	0.9223660455923418	-0.7565710901788266	2	43894368	43918874	1	protein_coding	gbp3	guanylate binding protein 3 [Source:ZFIN;Acc:ZDB-GENE-070912-176]	35	121	112	92	33	165	32	44	25	118	34	98	39.52249665597646	98.66268273366639	107.40041555108657	116.53136603328379	27.8643220882518	122.2178596551783	32.256001204340336	31.63358220216784	35.78341925120103	122.45875732607854	35.37078488334817	116.24731589648579	0.24030377831590952
ENSDARG00000095724	3.3231395821946573e-4	0.02365545311178197	1.3370916736765655	8	23190986	23194408	-1	protein_coding	si:ch211-196c10.15	si:ch211-196c10.15 [Source:ZFIN;Acc:ZDB-GENE-141216-138]	65	30	95	28	195	121	167	243	69	111	149	77	73.39892236109915	24.46182216537183	91.09856676208236	35.46606792317333	164.65281233966974	89.62643041379742	168.33600628515114	174.70364716197238	98.76223713331484	115.19425477283659	155.0072631652611	91.33717677581026	0.24019278892495477
ENSDARG00000029747	0.6516318657001063	0.9814140807136631	-0.10633104100797422	20	35473288	35481584	1	protein_coding	mep1a.1	meprin A, alpha (PABA peptide hydrolase), tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-041001-209]	863	1162	921	607	974	881	618	284	382	488	416	343	974.5118461173626	947.4879118720689	883.1766314513458	768.8536867630789	822.4196883017349	652.5692991285581	622.9440232588228	204.18039421399243	546.7706461583517	506.4396065688672	432.7719562197894	406.86560563770024	0.23798568570589304
ENSDARG00000026403	0.022686008848628977	0.4255873252556864	-1.658671176212767	10	24394023	24416471	-1	protein_coding	hephl1b	hephaestin-like 1b [Source:ZFIN;Acc:ZDB-GENE-091204-388]	144	356	26	298	28	242	190	22	19	20	24	10	162.60684338458887	290.28028969574575	24.932239324359383	377.46029432520186	23.64245510518335	179.25286082759484	191.52000715077077	15.81679110108392	27.195398630912784	20.75572158069128	24.967612858834002	11.861971009845488	0.23682189139316673
ENSDARG00000013236	0.9470520749503542	0.9993105825846684	-0.029837154061622084	20	7149100	7176810	-1	protein_coding	dhcr24	24-dehydrocholesterol reductase [Source:ZFIN;Acc:ZDB-GENE-041212-73]	285	219	206	211	233	135	240	228	49	105	137	43	321.8260441986655	178.57130180721435	197.54005003146278	267.26215470677045	196.73900141099	99.99643062696406	241.92000903255254	163.91947141123336	70.13550173235402	108.96753829862921	142.5234567358441	51.0064753423356	0.23630276663143274
ENSDARG00000099511	NA	NA	1.8973375139603692	22	7971101	8074212	-1	protein_coding	CABZ01034698.2	NA	4	8	98	7	119	110	90	8	72	145	175	79	4.516856760683025	6.523152577432488	93.97536360720075	8.866516980793332	100.48043419702923	81.47857310345219	90.7200033872072	5.751560400394153	103.05624744345897	150.47898146001177	182.05551042899793	93.70957097777935	0.23404651868948037
ENSDARG00000091801	0.940557889451279	0.9988177600190913	-0.072757778653353	16	51244297	51254694	-1	protein_coding	serpinb14	serpin peptidase inhibitor, clade B (ovalbumin), member 14 [Source:ZFIN;Acc:ZDB-GENE-050506-148]	15	469	39	121	236	30	172	634	412	359	319	357	16.938212852561342	382.41981985197964	37.39835898653907	153.2640792394276	199.27212160083107	22.221429028214235	173.3760064733293	455.8111617312366	589.7107492597929	372.56520237340845	331.86118758200195	423.4723650514839	0.2334169349399464
ENSDARG00000029718	0.9301330421848495	0.9983195678711262	0.03704957906493607	1	44746154	44758388	1	protein_coding	p2rx3b	purinergic receptor P2X, ligand-gated ion channel, 3b [Source:ZFIN;Acc:ZDB-GENE-030319-3]	116	51	136	121	130	64	44	201	26	140	28	32	130.9888460598077	41.58509768113211	130.4147903120337	153.2640792394276	109.76854155977982	47.40571526019037	44.35200165596797	144.50795505990308	37.21475602124907	145.29005106483893	29.128881668639668	37.958307231505565	0.2325575833524613
ENSDARG00000102722	0.514413408761343	0.9725583271672917	0.29921863135250754	11	37178271	37200200	1	protein_coding	itih3b	inter-alpha-trypsin inhibitor heavy chain 3b [Source:ZFIN;Acc:ZDB-GENE-040426-2716]	1239	1300	2299	840	1144	1794	1297	462	1261	1370	1277	1172	1399.096381621567	1060.0122938327793	2204.585315642393	1063.9820376951998	965.9631657260625	1328.8414558872112	1307.3760488134194	332.1526131227623	1804.91566703058	1421.7669282773525	1328.4850675304592	1390.2230023538912	0.23219310668160212
ENSDARG00000091783	0.09521853766743206	0.7268557187863252	-1.287045411814652	3	30998362	31019832	-1	protein_coding	si:dkeyp-71f10.5	si:dkeyp-71f10.5 [Source:ZFIN;Acc:ZDB-GENE-131121-547]	197	100	67	140	68	239	80	458	405	32	87	366	222.45519546363894	81.5394072179061	64.24846287431072	177.33033961586665	57.41739096973099	177.0307179247734	80.64000301085085	329.27683292256523	579.6913918694567	33.209154529106044	90.50759661327325	434.14813896034485	0.2312832630816905
ENSDARG00000007276	0.20336170966852915	0.8668886895346419	0.6993840371567793	5	26111596	26118855	-1	protein_coding	ela3l	elastase 3 like [Source:ZFIN;Acc:ZDB-GENE-060710-2]	9062	3543	9143	5549	8772	2462	10501	3426	2595	6299	3839	5867	10232.938991327392	2888.941197730413	8767.517851639148	7028.614675203172	7406.843435095297	1823.6386089154482	10585.00839521181	2463.1057414687957	3714.318918274667	6537.014511838718	3993.7777402109887	6959.418391476348	0.2311372529252669
ENSDARG00000043818	0.9103175993023411	0.9965491289853285	0.04516474340638169	12	20699534	20785149	1	protein_coding	CASKIN2	si:ch211-119c20.2 [Source:ZFIN;Acc:ZDB-GENE-041001-137]	275	192	255	122	318	503	255	469	93	252	191	63	310.53390229695793	156.55566185837972	244.52773183506315	154.5307245223981	268.5107401231537	372.5792933730587	257.0400095970871	337.1852284731072	133.11431961446783	261.5220919167101	198.7005856682206	74.73041736202657	0.23041159032612119
ENSDARG00000057365	0.14789458846836176	0.8176181834256391	1.5918759792955672	8	18200331	18203342	-1	protein_coding	elovl8b	ELOVL fatty acid elongase 8b [Source:ZFIN;Acc:ZDB-GENE-050522-453]	80	1	77	3	154	79	142	101	39	72	143	52	90.33713521366049	0.815394072179061	73.83778569137202	3.799935848911428	130.0335030785084	58.516429774297485	143.13600534426024	72.61345005497618	55.82213403187361	74.7205976904886	148.7653599505526	61.68224925119654	0.2294186536683826
ENSDARG00000045142	0.23733105772433058	0.8916147847742942	0.8991375677893102	12	20342451	20353541	1	protein_coding	hbae5	hemoglobin, alpha embryonic 5 [Source:ZFIN;Acc:ZDB-GENE-101028-1]	25	103	58	145	352	35	95	60	60	57	64	48	28.2303547542689	83.98558943444328	55.61807233895554	183.663566030719	297.21943560801924	25.92500053291661	95.76000357538538	43.136703002956146	85.88020620288248	59.15380650497014	66.58030095689067	56.93746084725834	0.2287727955498369
ENSDARG00000096508	0.2644042240008135	0.9073098455245885	1.3214506685787923	20	12203762	12208117	1	lincRNA	BX322618.1	NA	36	834	693	644	2013	61	595	1345	31	221	34	327	40.65171084614722	680.0386561973369	664.5400712223482	815.7195622329865	1699.7236473833598	45.183572357368945	599.7600223932031	966.9810923162669	44.37143987148928	229.3507234666386	35.37078488334817	387.88645202194743	0.22759400120328632
ENSDARG00000075016	0.7289387578088924	0.9891930664321701	0.24034498852578243	20	53439665	53470252	1	protein_coding	apobb.2	apolipoprotein Bb, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-070705-554]	205	66	92	147	266	144	197	121	157	408	744	456	231.488908985005	53.816008763818026	88.22176991696396	186.19685659665998	224.60332349924178	106.66285933542834	198.57600741422021	86.99235105596156	224.71987289754247	423.41672024610205	773.995998623854	540.9058780489543	0.2271167010601268
ENSDARG00000099336	0.5827508201412727	0.9805771859619978	0.24097711582404122	18	31056645	31068755	1	protein_coding	mvda	mevalonate (diphospho) decarboxylase a [Source:NCBI gene;Acc:492781]	349	358	380	201	336	132	269	247	44	146	130	61	394.09575236959387	291.91107784010387	364.3942670483294	254.5957018770657	283.70946126220014	97.77428772414264	271.152010123986	177.57942736216947	62.97881788211381	151.51676753904633	135.24123631868417	72.35802316005747	0.22464300808238782
ENSDARG00000043663	0.007025060413260016	0.21823768668020338	1.0539029065556427	10	26990095	26992003	1	protein_coding	faub	FAU ubiquitin like and ribosomal protein S30 fusion b [Source:ZFIN;Acc:ZDB-GENE-050417-416]	192	99	353	66	410	264	212	440	245	290	281	188	216.8091245127852	80.72401314572704	338.5030954422639	83.59858867605142	346.1930926116133	195.54857544828528	213.69600797875475	316.3358220216784	350.6775086617701	300.95796292002353	292.3291338888481	223.00505498509517	0.22203194284613897
ENSDARG00000039682	0.23316382862188909	0.8894202892953471	1.5878605801363546	20	7070634	7080470	-1	protein_coding	si:ch211-121a2.2	si:ch211-121a2.2 [Source:ZFIN;Acc:ZDB-GENE-070705-21]	26	19	173	12	1	38	32	27	22	32	18	0	29.35956894443966	15.49248737140216	165.8952847351605	15.199743395645712	0.8443733966136909	28.14714343573803	32.256001204340336	19.411516351330267	31.489408941056904	33.209154529106044	18.7257096441255	0	0.2208756274911709
ENSDARG00000062132	0.3219226183677091	0.9296342579663959	-0.34936218069718855	1	17900306	17912645	1	protein_coding	cyp4v8	cytochrome P450, family 4, subfamily V, polypeptide 8 [Source:ZFIN;Acc:ZDB-GENE-061103-601]	867	716	672	673	697	1365	778	565	760	1221	1031	867	979.0287028780456	583.8221556802077	644.4024933065194	852.4522754391304	588.5282574397426	1011.0750207837477	784.2240292805245	406.20395327783706	1087.8159452365112	1267.1368025012025	1072.5670357274107	1028.4328865536038	0.21993932420846227
ENSDARG00000100315	0.25580865099478667	0.9026419598653808	0.38955055239493186	9	1137430	1162804	1	protein_coding	slc15a1a	solute carrier family 15 member 1a [Source:ZFIN;Acc:ZDB-GENE-091204-9]	1091	1571	1358	723	1958	1128	1224	418	316	845	609	519	1231.9726814762948	1280.984087393305	1302.2300385569247	915.7845395876542	1653.2831105696068	835.5257314608552	1233.792046066018	300.5190309205945	452.302419335181	876.9292367842065	633.5531762929128	615.6362954109808	0.21864416544376203
ENSDARG00000041569	0.25756552774222913	0.9040979522007137	0.34498590476141655	18	17408470	17415609	-1	protein_coding	ces2a	carboxylesterase 2a [Source:ZFIN;Acc:ZDB-GENE-061013-99]	7931	6365	10512	3768	7753	13430	10787	9869	7118	5952	8323	4847	8955.797742244267	5189.983269419724	10080.296145294838	4772.719426232754	6546.426943945946	9947.793061630573	10873.296405975601	7095.268698936236	10188.255129201958	6176.902742413724	8658.560076003141	5749.497348472108	0.21774264977197064
ENSDARG00000039069	0.36070460141135086	0.9418058718343951	-0.6187182072101935	13	35391609	35472531	-1	protein_coding	slx4ip	SLX4 interacting protein [Source:NCBI gene;Acc:393383]	39	187	45	169	127	182	115	166	84	127	29	176	44.03935341665949	152.47869149748442	43.15195267677585	214.06305282201043	107.23542136993875	134.81000277116635	115.92000432809809	119.34487830817866	120.23228868403545	131.79883203738962	30.169198871091087	208.7706897732806	0.21713292632792527
ENSDARG00000045638	0.18602770509375535	0.854813121136558	-0.5569186194070037	25	27923846	27932723	1	protein_coding	slc13a1	solute carrier family 13 member 1 [Source:ZFIN;Acc:ZDB-GENE-031222-3]	232	269	113	145	204	162	118	114	258	126	111	230	261.9776921196154	219.3410054161674	108.3593478327927	183.663566030719	172.25217290919295	119.99571675235687	118.944004441005	81.95973570561668	369.28488667239463	130.76104595835506	115.47520947210725	272.8253332264462	0.2170080916772874
ENSDARG00000032639	0.8420474371417822	0.9933293574159503	-0.03960149592025574	4	22658472	22671469	-1	protein_coding	cd36	CD36 molecule (thrombospondin receptor) [Source:ZFIN;Acc:ZDB-GENE-040718-55]	2137	3203	2403	1496	2852	3363	2139	1328	1581	1782	1469	1154	2413.130724394906	2611.7072131895325	2304.3142729398305	1894.9013433238322	2408.1529271422464	2491.0221940628157	2156.1120805026244	954.7590264654293	2262.943433445953	1849.3347928395929	1528.2259704011312	1368.8714545361693	0.2156311358268278
ENSDARG00000024877	0.24660168840070648	0.8985963378177124	0.33865328632830327	7	24375070	24390879	-1	protein_coding	ptgr1	prostaglandin reductase 1 [Source:ZFIN;Acc:ZDB-GENE-041212-80]	832	1085	962	729	1122	1196	1564	538	1146	887	1393	1117	939.5062062220691	884.7025683142813	922.4928550012971	923.384411285477	947.3869510005612	885.8943039248076	1576.5120588621342	386.79243692650675	1640.3119384750553	920.5162521036582	1449.1618630148234	1324.982161799741	0.21538259886873917
ENSDARG00000099889	0.022040758732479647	0.41821573764997766	0.4799728213035394	KZ116034.1	1250	8270	1	protein_coding	dusp27	dual specificity phosphatase 27 [Source:NCBI gene;Acc:792623]	258	604	526	335	964	659	454	662	731	510	764	629	291.3372610640551	492.49801959615286	504.39838017742443	424.3261697951095	813.9759543355981	488.1307243197727	457.63201708657857	475.94162313261614	1046.307178905118	529.2709003076276	794.8023426728824	746.1179765192812	0.21398121089438757
ENSDARG00000088641	4.2823725025534706e-5	0.00443646144170785	2.6734645045546093	19	40196462	40199098	-1	protein_coding	grn2	granulin 2 [Source:ZFIN;Acc:ZDB-GENE-050522-264]	37	42	241	57	455	25	176	12	204	70	231	282	41.780925036317974	34.24655103152056	231.10267989117733	72.19878112931714	384.1898954592294	18.517857523511864	177.40800662387187	8.627340600591229	291.9927010898004	72.64502553241947	240.31327376627726	334.50758247764276	0.2092414258254555
ENSDARG00000088885	0.7843337953126052	0.9904148946922058	0.22696170786309278	15	46329149	46336399	1	protein_coding	si:ch1073-340i21.3	si:ch1073-340i21.3 [Source:ZFIN;Acc:ZDB-GENE-030131-199]	531	343	698	319	398	716	582	390	774	253	29	333	599.6127349806715	279.6801667574179	669.3347326308788	404.05984526758186	336.060611852249	530.3514394733797	586.65602190394	280.38856951921497	1107.854660017184	262.55987799574467	30.169198871091087	395.00363462785475	0.20896802065287226
ENSDARG00000114031	0.9913528535322478	0.9998629871517414	-0.009723562880836242	24	40712794	40726073	-1	protein_coding	smyhc3	slow myosin heavy chain 3 [Source:ZFIN;Acc:ZDB-GENE-080930-1]	75	159	121	97	153	30	22	31	11	77	12	73	84.6910642628067	129.6476574764707	116.03080608644174	122.86459244813618	129.1891296818947	22.221429028214235	22.176000827983984	22.28729655152734	15.744704470528452	79.90952808566142	12.483806429417001	86.59238837187206	0.20868836431422108
ENSDARG00000103199	2.1415673141093306e-12	8.423256117156123e-10	2.4561762084850733	16	23339062	23346095	-1	protein_coding	si:dkey-247k7.2	si:dkey-247k7.2 [Source:ZFIN;Acc:ZDB-GENE-031118-45]	361	631	2471	338	2723	427	2172	215	1666	485	1632	1873	407.64632265164295	514.5136595449875	2369.5216680958474	428.12610564402087	2299.2287589790803	316.28500650158264	2189.3760817446005	154.57318576059285	2384.6070589000365	503.3262483317635	1697.7976744007121	2221.74717014406	0.20781866123217055
ENSDARG00000045089	0.22065673642826603	0.8797065139439338	0.7035675282400344	13	20379392	20381485	-1	protein_coding	si:ch211-270n8.1	si:ch211-270n8.1 [Source:ZFIN;Acc:ZDB-GENE-081107-34]	1243	446	1125	309	1078	1708	2176	925	1605	872	2488	848	1403.6132383822498	363.66575619186125	1078.7988169193964	391.3933924378771	910.2345215495588	1265.1400260063306	2193.408081895143	665.0241712955739	2297.295515927106	904.9494609181397	2588.3091996991247	1005.8951416348974	0.2064935803612867
ENSDARG00000023176	0.8277140464583197	0.9923392995130148	-0.09928951753540662	11	34084532	34097437	-1	protein_coding	tdo2b	tryptophan 2,3-dioxygenase b [Source:NCBI gene;Acc:334082]	268	323	379	231	265	395	217	82	207	220	121	128	302.62940296576267	263.3722853138367	363.43533476662327	292.59506036617995	223.7589501026281	292.58214887148745	218.73600816693292	58.95349410404007	296.2867113999445	228.31293738760405	125.87838149662143	151.83322892602226	0.20535506020917899
ENSDARG00000025608	0.35779709978293595	0.9403803653807753	0.9025948505699977	3	32953075	32958574	-1	protein_coding	casp6b.1	caspase 6b.1, apoptosis-related cysteine peptidase [Source:ZFIN;Acc:ZDB-GENE-041010-48]	86	98	102	60	112	12	173	86	121	7	193	12	97.11242035468503	79.90861907354798	97.81109273402527	75.99871697822856	94.5698204207334	8.888571611285695	174.38400651096495	61.82927430423714	173.191749175813	7.264502553241948	200.78122007312342	14.234365211814586	0.20429554042961712
ENSDARG00000100311	0.19186180187777985	0.8582441430124989	3.1615785011368103	4	51542447	51598177	1	protein_coding	si:dkey-165e24.1	si:dkey-165e24.1 [Source:ZFIN;Acc:ZDB-GENE-081103-19]	3	0	160	0	4	77	248	2	2	74	0	123	3.3876425705122686	0	153.4291650729808	0	3.3774935864547637	57.035001172416536	249.98400933363763	1.4378901000985382	2.8626735400960825	76.79616984855772	0	145.9022434210995	0.20374150569709182
ENSDARG00000095863	0.9612156413456988	0.9994178329269605	-0.01672610696302372	16	45912647	45917683	-1	protein_coding	afp4	antifreeze protein type IV [Source:ZFIN;Acc:ZDB-GENE-030131-5217]	3879	6791	4029	2530	5286	4212	3685	2792	2284	3592	4615	1707	4380.221843672363	5537.341144168004	3863.538162993998	3204.6125659153045	4463.35777449997	3119.8886355612785	3714.4801386873173	2007.2945797375594	3269.173182789726	3727.7275958921537	4801.063889313288	2024.8384513806247	0.2025331958738644
ENSDARG00000042613	0.15831559731934775	0.835288126666758	0.901113816617331	24	38092608	38097305	-1	protein_coding	crp3	C-reactive protein 3 [Source:ZFIN;Acc:ZDB-GENE-060503-220]	175	169	310	112	278	714	872	524	365	293	873	289	197.61248327988233	137.8015981982613	297.26900732890033	141.8642716926933	234.7358042586061	528.8700108714988	878.9760328182742	376.727206225817	522.4379210675351	304.0713211571272	908.1969177400869	342.8109621845346	0.2024483639327785
ENSDARG00000100552	0.949334096134982	0.9994178329269605	-0.1182111336325304	KN150328.1	3117	12840	1	protein_coding	taco1	translational activator of mitochondrially encoded cytochrome c oxidase I [Source:ZFIN;Acc:ZDB-GENE-070410-35]	1	99	92	49	1	137	80	116	0	0	0	1	1.1292141901707562	80.72401314572704	88.22176991696396	62.065618865553326	0.8443733966136909	101.477859228845	80.64000301085085	83.39762580571521	0	0	0	1.186197100984549	0.20228751210447307
ENSDARG00000101051	0.47595485614434446	0.9628837532608686	-0.18755360518125466	20	52886927	52902720	-1	protein_coding	ctsbb	cathepsin Bb [Source:ZFIN;Acc:ZDB-GENE-070323-1]	444	617	393	415	535	344	342	186	185	281	191	260	501.3711004358157	503.09814253448064	376.8603867105091	525.6577924327476	451.73976718832466	254.80571952352324	344.7360128713874	133.72377930916406	264.7973024588876	291.61788820871243	198.7005856682206	308.4112462559827	0.20169467677019662
ENSDARG00000074531	0.22406429796138347	0.8821913977760205	-0.5209359070066167	3	18303407	18373604	-1	protein_coding	spag9a	sperm associated antigen 9a [Source:ZFIN;Acc:ZDB-GENE-070820-7]	143	497	293	343	324	487	156	506	98	497	166	291	161.4776291944181	405.25085387299333	280.9671585398961	434.45933205887326	273.57698050283585	360.7278645580111	157.24800587115917	363.78619532493013	140.27100346470803	515.7796812801782	172.69265560693518	345.1833563865037	0.20104325051493113
ENSDARG00000012311	4.4103648896192646e-4	0.029838754410642754	0.6411516139426184	7	69829442	69857692	-1	protein_coding	myoz2a	myozenin 2a [Source:ZFIN;Acc:ZDB-GENE-040426-1880]	257	498	521	305	762	386	452	282	522	252	474	483	290.2080468738843	406.0662479451724	499.60371876889377	386.3268113059952	643.4125282196325	285.91572016302314	455.6160170113073	202.7425041138939	747.1577939650775	261.5220919167101	493.11035396197155	572.9331997755371	0.20086633110879779
ENSDARG00000042753	0.8701515796583906	0.9951482764480201	0.06274430995403167	22	16406920	16419126	-1	protein_coding	cts12	cathepsin 12 [Source:ZFIN;Acc:ZDB-GENE-050208-336]	73	143	88	49	134	129	82	417	87	64	77	132	82.43263588246519	116.60135232160573	84.38604079013945	62.065618865553326	113.14603514623458	95.5521448213212	82.65600308612211	299.8000858705452	124.52629899417958	66.41830905821209	80.10442458875909	156.57801732996043	0.1991301110607998
ENSDARG00000059054	0.046872859102170074	0.5746072732831266	-0.33131506492823354	19	5674907	5687743	1	protein_coding	pdk2b	pyruvate dehydrogenase kinase, isozyme 2b [Source:ZFIN;Acc:ZDB-GENE-040426-939]	1292	2054	1634	1494	1543	2632	1279	1860	2685	1433	2045	2252	1458.944733700617	1674.8194242557913	1566.8953483078164	1892.3680527578913	1302.8681509749251	1949.560040075329	1289.232048135978	1337.2377930916405	3843.1392275789904	1487.14745125653	2127.4486790131473	2671.3158714172037	0.19837237757096368
ENSDARG00000012468	0.746215634742255	0.9896880344643182	-0.1349617453326433	5	18827314	18897482	-1	protein_coding	aacs	acetoacetyl-CoA synthetase [Source:NCBI gene;Acc:393984]	673	411	533	410	463	268	332	357	102	243	234	188	759.9611499849188	335.1269636655941	511.11090614936734	519.3245660178952	390.9448826321389	198.51143265204718	334.656012495031	256.66338286758906	145.9963505449002	252.18201720539903	243.4342253736315	223.00505498509517	0.19827466577211003
ENSDARG00000089475	0.5656065538143188	0.9794686506028475	1.0291901904927243	3	55120330	55121125	-1	protein_coding	hbae1.1	hemoglobin, alpha embryonic 1.1 [Source:ZFIN;Acc:ZDB-GENE-980526-80]	28	97	141	74	141	0	58	153	131	0	108	2	31.61799732478117	79.09322500136892	135.20945172056435	93.73175093981523	119.05664892253043	0	58.464002182866864	109.99859265753817	187.50511687629339	0	112.35425786475301	2.372394201969098	0.19611229583149942
ENSDARG00000077068	0.038600743218102335	0.530007296811205	1.346098208056282	22	9389801	9459026	1	protein_coding	si:ch211-11p18.6	si:ch211-11p18.6 [Source:ZFIN;Acc:ZDB-GENE-070912-24]	30	28	107	23	176	147	121	34	108	113	235	117	33.876425705122685	22.83103402101371	102.60575414255591	29.132841508320947	148.60971780400962	108.88500223824975	121.96800455391191	24.44413170167515	154.58437116518846	117.26982693090572	244.47454257608294	138.7850608151922	0.195728010859921
ENSDARG00000103659	0.8189505469517364	0.9917840722556099	-0.10720833361413462	7	65240227	65252938	1	protein_coding	bco1l	beta-carotene oxygenase 1, like [Source:ZFIN;Acc:ZDB-GENE-040426-1191]	422	653	538	137	571	847	261	197	286	162	203	147	476.5283882520591	532.4523291329268	515.9055675578979	173.5304037669552	482.1372094664175	627.3850128965819	263.0880098229009	141.632174859706	409.36231623373976	168.12134480359936	211.1843920976376	174.37097384472867	0.19430899666048096
ENSDARG00000012881	0.12742185098974446	0.7833064274111287	0.652680037703884	3	20065861	20092124	-1	protein_coding	slc4a1a	solute carrier family 4 member 1a (Diego blood group) [Source:ZFIN;Acc:ZDB-GENE-010525-1]	650	1415	987	757	2150	430	961	940	924	961	1539	960	733.9892236109915	1153.7826121333715	946.4661620439504	958.8504792086503	1815.4028027194356	318.50714940440406	968.6880361678458	675.808347046313	1322.55517552439	997.3124219522159	1601.0481745727304	1138.7492169451668	0.19413762750482821
ENSDARG00000005713	0.536801331998269	0.9762595177568534	0.2722898420831331	16	54303491	54320489	1	protein_coding	ethe1	ETHE1 persulfide dioxygenase [Source:ZFIN;Acc:ZDB-GENE-040426-2503]	551	227	634	162	520	764	380	299	183	204	233	176	622.1970187840866	185.09445438464687	607.9630666016865	205.19653584121713	439.0741662391193	565.9057259185225	383.04001430154153	214.96456996473145	261.93462891879153	211.70836012305102	242.3939081711801	208.7706897732806	0.1941294759199179
ENSDARG00000032820	0.011744139021811328	0.29970956163595297	1.1583665962627603	10	33744098	33867426	1	protein_coding	rxfp2a	relaxin family peptide receptor 2a [Source:ZFIN;Acc:ZDB-GENE-040426-1225]	159	67	345	54	394	269	176	414	213	294	264	271	179.54505623715022	54.631402835997086	330.8316371886149	68.39884528040571	332.68311826579423	199.25214695298766	177.40800662387187	297.6432507203974	304.8747320202328	305.1091072361618	274.643741447174	321.4594143668127	0.19360726850111776
ENSDARG00000069018	0.6549921588361919	0.9814791322187546	0.19495444192021702	2	22150134	22152797	-1	protein_coding	cyp7a1	cytochrome P450, family 7, subfamily A, polypeptide 1 [Source:ZFIN;Acc:ZDB-GENE-040426-1296]	458	1803	1639	1013	1468	1900	1196	926	607	818	309	792	517.1800990982063	1470.1555121388471	1571.690009716347	1283.1116716490922	1239.5401462288983	1407.3571717869015	1205.5680450122202	665.7431163456232	868.821419419161	848.9090126502732	321.4580155574878	939.4681039797626	0.19294953181267105
ENSDARG00000052207	0.5303737861083592	0.9753211788510245	-0.4676040662543742	1	56274613	56320569	1	protein_coding	c3a.3	complement component c3a, duplicate 3 [Source:ZFIN;Acc:ZDB-GENE-990415-37]	1131	900	295	1107	288	1674	1982	1284	2353	2767	2342	3290	1277.141249083125	733.854664961155	282.88502310330836	1402.1763282483168	243.179538224743	1239.9557397743542	1997.8560745938298	923.1254442632616	3367.935419923041	2871.5540806886384	2436.422888141218	3902.5884622391654	0.19247116030310374
