Gene	pval	adjp	log2fc	Chr	Start	End	Strand	Biotype	Name	Description	srpk3_wt_ttnb_wt_5 count	srpk3_wt_ttnb_wt_7 count	srpk3_hom_ttnb_het_9 count	srpk3_wt_ttnb_het_3 count	srpk3_hom_ttnb_wt_4 count	srpk3_wt_ttnb_wt_2 count	srpk3_hom_ttnb_wt_8 count	srpk3_hom_ttnb_wt_6 count	srpk3_wt_ttnb_het_9 count	srpk3_hom_ttnb_het_2 count	srpk3_wt_ttnb_wt_6 count	srpk3_hom_ttnb_het_10 count	srpk3_hom_ttnb_wt_7 count	srpk3_wt_ttnb_wt_4 count	srpk3_hom_ttnb_het_8 count	srpk3_wt_ttnb_wt_3 count	srpk3_wt_ttnb_het_2 count	srpk3_wt_ttnb_het_8 count	srpk3_wt_ttnb_het_1 count	srpk3_hom_ttnb_wt_5 count	srpk3_hom_ttnb_wt_1 count	srpk3_hom_ttnb_het_7 count	srpk3_hom_ttnb_het_1 count	srpk3_wt_ttnb_wt_5 normalised count	srpk3_wt_ttnb_wt_7 normalised count	srpk3_hom_ttnb_het_9 normalised count	srpk3_wt_ttnb_het_3 normalised count	srpk3_hom_ttnb_wt_4 normalised count	srpk3_wt_ttnb_wt_2 normalised count	srpk3_hom_ttnb_wt_8 normalised count	srpk3_hom_ttnb_wt_6 normalised count	srpk3_wt_ttnb_het_9 normalised count	srpk3_hom_ttnb_het_2 normalised count	srpk3_wt_ttnb_wt_6 normalised count	srpk3_hom_ttnb_het_10 normalised count	srpk3_hom_ttnb_wt_7 normalised count	srpk3_wt_ttnb_wt_4 normalised count	srpk3_hom_ttnb_het_8 normalised count	srpk3_wt_ttnb_wt_3 normalised count	srpk3_wt_ttnb_het_2 normalised count	srpk3_wt_ttnb_het_8 normalised count	srpk3_wt_ttnb_het_1 normalised count	srpk3_hom_ttnb_wt_5 normalised count	srpk3_hom_ttnb_wt_1 normalised count	srpk3_hom_ttnb_het_7 normalised count	srpk3_hom_ttnb_het_1 normalised count
ENSDARG00000062237	3.014164712423732e-4	0.026971265253611296	-0.26251968822127475	11	24348425	24356093	1	protein_coding	nfs1	NFS1 cysteine desulfurase [Source:ZFIN;Acc:ZDB-GENE-060405-1]	418	470	361	287	315	343	274	471	577	406	489	363	329	530	257	407	315	326	362	260	366	378	265	448.5146161933968	364.13782379353904	329.26393196896146	425.588683765396	342.8550914252329	413.33949242202766	348.0201645146834	339.8036934407184	427.8059613621084	325.7567862610073	344.34313174591654	348.25442310954594	314.3265374301656	362.19121367960304	350.04218146163555	401.17527576559615	376.57969045288127	314.8816109626908	389.2450274891594	340.6755160695743	367.2007916258657	373.99543366543367	299.3074206883508
ENSDARG00000022712	3.0147299994756285e-4	0.026971265253611296	0.27204375714411977	3	17030665	17107445	1	protein_coding	stat3	signal transducer and activator of transcription 3 (acute-phase response factor) [Source:ZFIN;Acc:ZDB-GENE-980526-68]	416	610	712	431	674	457	498	925	808	733	785	667	706	851	435	525	459	644	520	472	579	626	627	446.368613245103	472.60440960438046	649.4069793958464	639.1244693480337	733.6010527638317	550.7176327605441	632.5329997383662	667.34271004812	599.0766322020513	588.1273998259072	552.7798740706431	639.9055102315899	674.5122657316016	581.5560808327211	592.4838479992663	517.4865350784717	548.7304060884842	622.0360658281376	559.1365035755881	618.4570907109196	580.8996129819022	619.3680991390515	708.1726519682867
ENSDARG00000086805	3.030079010459309e-4	0.027008921179627186	0.5126982862416044	24	32414643	32452355	-1	protein_coding	itprid1	ITPR interacting domain containing 1 [Source:ZFIN;Acc:ZDB-GENE-091204-197]	56	74	99	65	86	35	60	129	84	131	84	96	69	97	56	64	60	85	82	78	92	83	79	60.08808255222541	57.33233821430189	90.2967569665573	96.38768099216286	93.60488210339692	42.17749922673752	76.20879514920075	93.0672536175216	62.280243941797416	105.10871674924127	59.15096741647646	92.10034330169809	65.92258687745115	66.28782589985188	76.27378273094004	63.08407284766131	71.72946484816786	82.10103353321692	88.17152556384274	102.2026548208723	92.30183833218481	82.12069046092856	89.22749522407439
ENSDARG00000033144	3.066918767462809e-4	0.02715605150746486	0.8703062782345464	12	13319132	13331980	1	protein_coding	psme2	proteasome activator subunit 2 [Source:ZFIN;Acc:ZDB-GENE-991110-16]	80	95	207	67	141	56	110	180	170	299	86	168	83	89	147	86	82	111	127	57	215	119	147	85.84011793175058	73.60232608592811	188.80231002098344	99.35345579192172	153.46846949510424	67.48399876278003	139.71612444020138	129.861284117472	126.04335083459	239.90462830552013	60.559323783535426	161.17560077797165	79.298184214905	60.82078871223523	200.2186796687176	84.76922288904488	98.03026862582941	107.21429084925974	136.55833837326864	74.68655544602207	215.70538305891017	117.73930319096985	166.03090883467007
ENSDARG00000001993	3.0689866418005243e-4	0.02715605150746486	0.49511886959149726	6	40745437	40756138	-1	protein_coding	myhb	myosin, heavy chain b [Source:ZFIN;Acc:ZDB-GENE-081124-1]	3070	4286	4147	1483	3503	3096	3085	5974	3727	7135	3697	3840	4416	7727	4124	3334	2456	3381	3251	4963	4872	4622	5943	3294.1145256309287	3320.627048466188	3782.4308195991225	2199.1220140211926	3812.7663024209232	3730.901074456553	3918.402217254739	4309.95172954321	2763.3151091795116	5724.81445805982	2603.346744508494	3684.0137320679237	4219.045560156874	5280.474543589232	5617.0192853999415	3286.285919907856	2936.126094451671	3265.6893455977224	3495.6784098543017	6502.971485589605	4887.984308200048	4573.034112173636	6712.39245717309
ENSDARG00000079687	3.2186906685092065e-4	0.02822157952766324	0.13335502557432774	8	41256612	41273768	-1	protein_coding	rnf10	ring finger protein 10 [Source:ZFIN;Acc:ZDB-GENE-030131-2969]	3725	5235	5071	2801	3929	3317	3405	6457	5560	5741	5840	4601	4556	6862	3087	4314	3465	4853	4340	3574	4515	4739	3890	3996.9304911971367	4055.8755479982487	4625.200551286991	4153.567607062279	4276.436997491238	3997.221855288238	4324.849124717142	4658.412841925093	4122.359003766591	4606.329334789268	4112.400591812173	4414.100828449093	4352.801533531412	4689.351147678181	4204.59227304307	4252.26078538767	4142.376594981694	4687.486067490609	4666.6392798424085	4682.978055510225	4529.813044237114	4688.79460354627	4393.607043312018
ENSDARG00000061651	3.2268904880104727e-4	0.02822157952766324	0.3630545928910113	5	26204561	26211846	1	protein_coding	marveld2b	MARVEL domain containing 2b [Source:ZFIN;Acc:ZDB-GENE-050208-54]	88	150	161	73	147	101	129	217	178	190	168	143	134	189	104	126	99	145	162	112	158	154	160	94.42412972492563	116.21419908304438	146.84624112743157	108.25078019119829	159.99904266510868	121.7122120542997	163.84890957078161	156.5549925193968	131.9748026385707	152.44775711722016	118.30193483295292	137.19113637648778	128.02357451562978	129.15875355744336	141.6513107860315	124.1967684188332	118.35361699947697	140.0547042625465	174.1925261139332	146.75252999920124	158.51837452701307	152.36851001184334	180.7139143778722
ENSDARG00000077130	3.235068831708634e-4	0.02822157952766324	0.4291644052118005	2	1945211	1954204	1	protein_coding	bcl10	BCL10 immune signaling adaptor [Source:ZFIN;Acc:ZDB-GENE-100219-2]	83	114	144	94	100	82	90	185	136	220	128	137	144	120	113	108	68	96	92	122	132	138	133	89.05912235419123	88.32279130311373	131.34073740590154	139.3914155886663	108.8428861667406	98.81585533121361	114.31319272380112	133.468542009624	100.834680667672	176.51845560941283	90.13480749177366	131.43486492013164	137.5775726138111	82.00555781424974	153.90959729636117	106.45437293042846	81.29339349459025	92.72587316692734	98.92415063260405	159.85543446341563	132.43307238965647	136.5380154651583	150.21844132660627
ENSDARG00000038938	3.2375254828986437e-4	0.02822157952766324	0.28099987464780907	9	44304980	44420380	1	protein_coding	itprid2	ITPR interacting domain containing 2 [Source:ZFIN;Acc:ZDB-GENE-090824-1]	319	413	461	276	376	292	387	536	470	560	516	466	436	461	320	337	329	423	352	304	465	364	402	342.2874702528554	319.9764281419822	420.47277738972645	409.2769223667223	409.24925198694467	351.8808506916387	491.5467287123449	386.6980460386944	348.4727934838665	449.31970518759624	363.35594270121254	447.0704164436595	416.5543170807058	315.03801793640946	435.8501870339431	332.17707108846656	393.31656558412044	408.5733786417736	378.4924024203981	398.32829571211767	466.525595918108	360.1437509370843	454.0437098744039
ENSDARG00000078640	3.2545271996326983e-4	0.02822157952766324	0.36799713210657853	3	20983395	21010979	-1	protein_coding	fam117aa	family with sequence similarity 117 member Aa [Source:ZFIN;Acc:ZDB-GENE-110606-4]	196	239	322	132	244	173	225	274	305	312	218	243	262	354	150	225	181	217	194	208	210	273	204	210.30828893278894	185.1679572056507	293.69248225486314	195.74113678408457	265.5766422468471	208.47735332073117	285.7829818095028	197.67773248992958	226.13660002676443	250.33526431880364	153.51084400942702	233.1289939824233	250.31475017235073	241.91639555203676	204.30477517216082	221.7799436050593	216.3838856253064	209.599109137742	208.6009263339694	272.54041285565944	210.68897880172622	270.1078132028132	230.41024083178704
ENSDARG00000026925	3.259246140542672e-4	0.02822157952766324	1.8812162931121872	5	43782267	43796971	1	protein_coding	nos2a	nitric oxide synthase 2a, inducible [Source:ZFIN;Acc:ZDB-GENE-040305-1]	11	1	22	11	41	1	28	20	15	59	7	21	12	6	21	1	8	13	26	12	16	18	17	11.803016215615704	0.7747613272202959	20.065945992568288	16.311761398673717	44.625583328363646	1.2050714064782149	35.56410440296035	14.429031568608	11.121472132463824	47.33904036797889	4.9292472847063715	20.146950097246457	11.464797717817591	4.100277890712487	28.602668524102516	0.985688638244708	9.563928646422381	12.556628658021411	27.956825178779404	15.723485357057276	16.052493622988663	17.80930636502065	19.20085340264892
ENSDARG00000076914	3.329234313479715e-4	0.02872501278658921	1.148721201537561	9	18572970	18587754	1	protein_coding	lacc1	laccase (multicopper oxidoreductase) domain containing 1 [Source:ZFIN;Acc:ZDB-GENE-081104-155]	22	27	127	79	68	20	72	155	68	102	40	105	99	29	62	18	15	38	57	77	71	72	95	23.60603243123141	20.918555834947988	115.83523368437149	117.14810459047486	74.01316259338361	24.101428129564294	91.4505541790409	111.824994656712	50.417340333836	81.84037487345503	28.167127341179267	100.73475048623229	94.58458117199513	19.818009805110357	84.44597373782648	17.742395488404743	17.932366212041966	36.703991461908736	61.28996289193947	100.89236437445086	71.2329404520122	71.2372254600826	107.29888666186162
ENSDARG00000077641	3.3437627012812424e-4	0.028748059110838196	-0.4246963250214676	16	42900238	42933332	-1	protein_coding	thbs3a	thrombospondin 3a [Source:NCBI gene;Acc:252849]	265	381	218	179	137	261	154	350	312	211	388	240	257	566	122	259	246	353	318	160	222	192	194	284.3453906489238	295.18406567093274	198.83528301726759	265.4368445784177	149.11475404843463	314.5236370908141	195.60257421628194	252.50805245064	231.32662035524754	169.297246061755	273.2211352094389	230.25085825424523	245.53775112326008	386.79288102387795	166.1678838066908	255.29335730537937	294.0908058774882	340.9607627908891	341.93347718660965	209.64647142743036	222.72834901896772	189.96593456022026	219.11562118317002
ENSDARG00000076839	3.403354549121653e-4	0.029157007435849643	0.7883444317155538	15	509126	516750	1	protein_coding	ftr86	finTRIM family, member 86 [Source:ZFIN;Acc:ZDB-GENE-060929-108]	65	96	243	126	81	60	153	181	137	202	81	208	128	139	141	103	82	95	76	140	162	127	126	69.74509581954734	74.3770874131484	221.63749437245883	186.84381238480802	88.16273779505988	72.30428438869289	194.33242763046192	130.5827356959024	101.5761121431696	162.0760365140972	57.03843286588802	199.55074382034587	122.29117565672097	94.98977113483929	192.04648866183118	101.52592973920493	98.03026862582941	91.75997865477184	81.71995052258595	183.44066249900155	162.53149793276023	125.65455046431236	142.31220757257435
ENSDARG00000077169	3.428915676302052e-4	0.029272556539416638	1.5564630517704519	14	11450498	11456724	-1	protein_coding	si:ch211-153b23.4	si:ch211-153b23.4 [Source:ZFIN;Acc:ZDB-GENE-030131-7332]	72	99	327	273	710	78	341	663	257	582	89	366	312	145	284	81	78	136	384	363	354	300	394	77.25610613857552	76.70137139480929	298.2529245259014	404.828260167084	772.7844917838582	93.99556970530075	433.1199857646243	478.3223964993552	190.54788920288019	466.97155074853754	62.67185833412387	351.132558837724	298.0847406632574	99.09004902555178	386.8170409926245	79.84077969782135	93.24830430261822	131.36165365314707	412.9008026404343	475.6354320509826	355.16142140862416	296.82177275034417	445.0080141555103
ENSDARG00000061023	3.5166463422252786e-4	0.02991617212886031	-0.2594619615665728	8	25959940	25971552	1	protein_coding	si:dkey-72l14.4	si:dkey-72l14.4 [Source:ZFIN;Acc:ZDB-GENE-060531-151]	409	622	452	310	342	386	290	463	572	447	578	363	432	568	279	512	337	399	386	277	359	346	363	438.85760292607483	481.901545531024	412.2639813018576	459.6950939626229	372.24267069025285	465.1575629005909	368.34250988780366	334.0320808132752	424.0988039846205	358.6534075336706	407.01499008004043	348.25442310954594	412.73271784143327	388.15964032078216	380.0068818202191	504.6725827812905	402.8804942305428	385.39191035004177	415.05132765418654	362.9504536587388	360.17782566580814	342.3344445720636	409.99469324479753
ENSDARG00000027316	3.6455004039243717e-4	0.030903901151449784	0.23036558883223676	4	16725960	16742893	1	protein_coding	tcp11l2	t-complex 11, testis-specific-like 2 [Source:ZFIN;Acc:ZDB-GENE-040426-1956]	878	1309	1493	885	1191	903	984	1732	1473	1752	1557	1200	1278	1757	1088	1100	1053	1322	1180	1118	1466	1330	1193	942.0952943009627	1014.1625773313673	1361.7480621320208	1312.3553488932944	1296.3187742458806	1088.179480049828	1249.8242404468924	1249.5541338414528	1092.1285634079475	1405.7287919440512	1096.405431755403	1151.2542912712263	1221.0009569475735	1200.6980423303066	1481.8906359154066	1084.2575020691788	1258.852108085346	1276.912545069562	1268.8097581138345	1464.9047190991696	1470.8097282063363	1315.9098591931925	1347.4481240800096
ENSDARG00000061177	3.6613331510651964e-4	0.030929972908562958	-0.5466024759983695	8	27659244	27687095	-1	protein_coding	mov10b.1	Moloney leukemia virus 10b, tandem duplicate 1 [Source:NCBI gene;Acc:556024]	96	169	85	69	78	90	53	66	120	104	108	63	69	117	91	83	70	91	66	50	75	82	78	103.0081415181007	130.93466430023	77.52751860765021	102.31923059168058	84.89745121005767	108.45642658303933	67.31776904846066	47.6158041764064	88.97177705971059	83.44508810626787	76.05124382118403	60.44085029173937	65.92258687745115	79.9554188688935	123.94489693777757	81.81215697431077	83.68437565619584	87.89640060614987	70.96732545382464	65.51452232107198	75.24606385775937	81.13128455176074	88.0980332592127
ENSDARG00000062429	3.687467383434645e-4	0.031042585663671164	0.5177094602719765	16	14064397	14074594	-1	protein_coding	trim109	tripartite motif containing 109 [Source:ZFIN;Acc:ZDB-GENE-060616-101]	64	94	127	60	100	80	69	141	99	192	102	119	100	133	74	54	67	116	91	85	111	105	84	68.67209434540047	72.82756475870781	115.83523368437149	88.97324399276572	108.8428861667406	96.40571251825718	87.64011442158086	101.7246725586864	73.40171607426124	154.052470350033	71.82617472000713	114.16605055106326	95.53998098181326	90.88949324412681	100.79035575159934	53.22718646521423	80.09790241378744	112.0437634100372	97.84888812572791	111.37468794582237	111.36417450948386	103.88762046262046	94.8748050483829
ENSDARG00000035178	3.7309986543144867e-4	0.03122935454205878	1.000414954868191	5	55543580	55560937	-1	protein_coding	gna14	guanine nucleotide binding protein (G protein), alpha 14 [Source:ZFIN;Acc:ZDB-GENE-040808-7]	164	168	477	218	459	92	269	396	352	521	148	346	274	177	336	115	99	241	233	233	382	251	443	175.9722417600887	130.1599029730097	435.0661926570488	323.2694531737154	499.58884750533934	110.86656939599575	341.66943158558337	285.69482505843837	260.98387937515105	418.0277971477458	104.2183711623633	331.94498731653687	261.7795478901683	120.95819777601838	457.64269638564025	113.35419339814142	118.35361699947697	232.78057742947385	250.5361641021385	305.29767401619546	383.25328524885435	248.3408832011213	500.35165043373365
ENSDARG00000094004	3.735414649287295e-4	0.03122935454205878	0.561522163021786	9	1372946	1376460	1	processed_transcript	FP102120.1	NA	40	48	79	31	62	32	48	92	90	82	41	57	63	64	40	53	33	43	49	42	54	64	56	42.92005896587529	37.1885437065742	72.0549878824043	45.96950939626229	67.48258942337917	38.562285007302876	60.9670361193606	66.37354521559679	66.72883279478295	65.79324254532659	28.87130552470875	54.68457883538324	60.19018801854235	43.7362975009332	54.481273379242886	52.24149782696952	39.45120566649232	41.5334640226862	52.687862836930414	55.03219874970047	54.17716597758674	63.32197818674009	63.24987003225527
ENSDARG00000042854	0.00037490581419012063	0.031235709501853864	-0.2654416889460719	20	36628059	36638179	1	protein_coding	ephx1	epoxide hydrolase 1, microsomal (xenobiotic) [Source:ZFIN;Acc:ZDB-GENE-040426-913]	372	441	328	239	263	281	222	456	519	366	478	318	305	445	230	405	299	333	305	210	258	315	218	399.1565483826402	341.66974530415047	299.16501298010905	354.41008857118345	286.25679061852776	338.62506522037836	281.9725420520428	328.9819197642624	384.8029357832483	293.6625216047504	336.59717172709225	305.08238718687494	291.39694199453044	304.10394356117615	313.2673219306466	399.20389848910673	357.45183316003653	321.64287254777923	327.9550645972199	275.16099374850234	258.8464596706922	311.66286138786137	246.22270833985087
ENSDARG00000027088	3.7686601460567307e-4	0.031291494945597756	-0.3714201201346544	24	17027310	17029374	-1	protein_coding	ptgdsb.1	prostaglandin D2 synthase b, tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-030131-8436]	3902	4173	3130	2618	2403	2889	2230	4387	4296	3175	5386	3025	2829	3220	1540	3667	3108	3456	3443	2303	2802	2570	2008	4186.851752121134	3233.0790184902944	2854.836861669943	3882.1992128843444	2615.4945545867768	3481.4512933155625	2832.426886378628	3165.0080745741648	3185.189618737639	2547.4822570903893	3792.7036964897884	2902.1201925795494	2702.826061975497	2200.4824680157017	2097.529025100851	3614.520236443344	3715.586279135095	3338.131434009384	3702.128811174519	3017.5988981085757	2811.19294572589	2542.773186561282	2267.959625442296
ENSDARG00000078842	3.806560397178733e-4	0.031498312911125724	0.20078467493983287	6	20764848	20875111	-1	protein_coding	tns1a	tensin 1a [Source:ZFIN;Acc:ZDB-GENE-120215-32]	1052	1464	1299	796	1257	941	1160	1953	1498	1523	1718	1220	1495	1694	856	1062	964	1199	981	884	1184	1279	1146	1128.7975508025202	1134.2505830505131	1184.8029020157367	1180.378370304025	1368.1550791159293	1133.972193496	1473.3700395512146	1408.9949326745711	1110.6643502953873	1221.9891267869805	1209.7781193036496	1170.4418627924133	1428.3227156781081	1157.6451244778257	1165.8992503157979	1046.8013338158798	1152.4534018938969	1158.1075200744363	1054.8325192454845	1158.2967546365528	1187.884528101161	1265.450157825634	1294.3634117315096
ENSDARG00000101405	3.9506663299623606e-4	0.03257955958161137	0.8117008613919472	KN149895.1	56178	59774	1	protein_coding	CABZ01084230.1	NA	13	19	44	18	34	13	23	33	19	33	28	31	26	15	22	18	18	18	27	23	37	26	26	13.949019163909469	14.720465217185621	40.131891985136576	26.691973197829714	37.006581296691806	15.665928284216792	29.21337147386029	23.8079020882032	14.087198034454177	26.47776834141192	19.716989138825486	29.74073585784001	24.840395055271447	10.250694726781218	29.96470035858359	17.742395488404743	21.518839454450358	17.386101218798878	29.032087685655537	30.136680267693112	37.121391503161284	25.72455363836316	29.36601108640423
ENSDARG00000038978	3.9725912093784786e-4	0.03264931317673939	0.3638067162233935	2	9552456	9560307	1	protein_coding	dnajb4	DnaJ heat shock protein family (Hsp40) member B4 [Source:ZFIN;Acc:ZDB-GENE-040801-192]	128	215	183	142	220	130	190	313	243	306	257	236	212	204	161	195	130	186	152	161	189	186	161	137.34418869080093	166.5736853523636	166.91218711999986	210.57001078287888	239.45434956682934	156.65928284216793	241.32785130580237	225.81434404871518	180.16784854591396	245.5211246203651	180.9737931670768	226.41334395000783	202.5447596814441	139.40944828422457	219.28712535145263	192.20928445771804	155.4138405043637	179.6563792609217	163.4399010451719	210.9567618738518	189.62008092155358	184.02949910521338	181.8433763427339
ENSDARG00000104042	4.080477139888714e-4	0.03342269197858172	0.2920441961367702	5	67736822	67762434	-1	protein_coding	b4galt4	UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 4 [Source:ZFIN;Acc:ZDB-GENE-041114-103]	254	305	339	192	288	208	258	464	346	380	331	333	282	375	227	225	205	284	283	181	307	327	300	272.5423744333081	236.30220480219023	309.19798597639317	284.7143807768503	313.46751216021295	250.65485254746866	327.69781914156323	334.7535323917056	256.53529052216555	304.8955142344403	233.08297874825845	319.47306582776525	269.4227463687134	256.26736816953047	309.1812264272034	221.7799436050593	245.07567156457353	274.31404145216004	304.2992894459451	237.16257080228058	308.00722139109496	323.53573229787514	338.83858945851034
ENSDARG00000075504	4.251092322214988e-4	0.034661127193076055	1.038236907202644	11	1584747	1607337	1	protein_coding	si:dkey-40c23.2	si:dkey-40c23.2 [Source:ZFIN;Acc:ZDB-GENE-030131-5958]	10	22	43	19	51	13	30	22	38	87	29	45	28	24	24	20	16	19	19	20	56	29	52	10.730014741468823	17.04474919884651	39.21980353092893	28.174860597709145	55.50987194503771	15.665928284216792	38.10439757460038	15.8719347254688	28.174396068908354	69.8050256273587	20.421167322354968	43.17203592267098	26.751194674907712	16.401111562849948	32.68876402754573	19.71377276489416	19.127857292844762	18.351995730954368	20.429987630646487	26.205808928428795	56.18372768046032	28.692771365866605	58.73202217280846
ENSDARG00000029729	4.2602664069031404e-4	0.034661127193076055	0.282522544593179	9	31075896	31259145	1	protein_coding	clybl	citrate lyase beta like [Source:ZFIN;Acc:ZDB-GENE-030516-6]	249	325	330	149	266	218	226	440	299	334	324	312	308	415	206	254	223	321	219	210	236	319	211	267.1773670625737	251.79743134659614	300.9891898885243	220.95022258203488	289.52207720353	262.70556661225083	287.05312839532286	317.438694509376	221.6880111737789	267.98710987974493	228.15373146355208	299.3261157305188	294.26314142398485	283.6025541076137	280.5785579031009	250.36491411415582	266.59451101902386	310.0521384019133	235.48248900587268	275.16099374850234	236.7742809390828	315.6204850245326	238.31647458581895
ENSDARG00000089138	4.49058360582334e-4	0.036412775760263166	-0.251660128177455	1	28391631	28473487	-1	protein_coding	si:ch1073-440b2.1	si:ch1073-440b2.1 [Source:ZFIN;Acc:ZDB-GENE-030131-8303]	411	596	417	294	333	378	365	522	597	437	714	354	446	598	215	438	361	483	399	273	349	382	344	441.0036058743686	461.75775102329635	380.34088540458987	435.96889556455204	362.4468109352462	455.5169916487652	463.6035038243046	376.5977239406688	442.6345908720602	350.62984136960637	502.78322304004996	339.6200159250117	426.1083151788871	408.66102977434457	292.8368444134305	431.7316235511821	431.57228016980997	466.5270493711032	429.02974024357627	357.709291873053	350.14501715144024	377.9530573021049	388.5349159124252
ENSDARG00000098466	4.6101943829366293e-4	0.037258054271432854	0.16010545477965116	14	32859430	32866427	-1	protein_coding	ube2a	ubiquitin-conjugating enzyme E2A (RAD6 homolog) [Source:ZFIN;Acc:ZDB-GENE-030616-72]	671	1042	933	493	783	629	625	1181	1010	1091	1097	934	839	1190	631	821	626	872	760	607	791	912	705	719.983989152558	807.3013029635483	850.978527775737	731.0634881405583	852.2397986855789	757.9899146747971	793.8416161375078	852.0343141263024	748.8457902525641	875.3710684994063	772.4834673318414	896.0595900394377	801.5804404374132	813.2217816579766	859.4420875575565	809.2503719989053	748.3774165825513	842.26001459959	817.1995052258595	795.3463009778139	793.5951534865021	902.3381891610463	796.2706852274994
ENSDARG00000014976	4.670202130849665e-4	0.03761762480480071	0.44113210377007933	9	94884	100579	-1	protein_coding	lims2	LIM and senescent cell antigen-like domains 2 [Source:ZFIN;Acc:ZDB-GENE-050522-56]	346	389	526	304	463	283	290	776	673	929	492	492	543	597	446	491	446	570	492	524	637	633	550	371.2585100548213	301.3821562886951	479.75852691322365	450.7977695633463	503.942562952009	341.03520803333475	368.34250988780366	559.8464248619904	498.9833830098769	745.3892966415659	346.455666296505	472.0142594212027	518.7820967312459	407.9776501258925	607.4661981785582	483.97312137815163	533.1890220380477	550.5598719286311	529.0291533830564	686.5921939248344	639.0899023652362	626.2939405032262	621.2040806739357
ENSDARG00000040374	4.8462172674785116e-4	0.03890613829470746	0.21841373813094606	9	6915611	6927587	-1	protein_coding	tmem182a	transmembrane protein 182a [Source:NCBI gene;Acc:503742]	567	828	867	514	825	628	563	1103	883	1017	1042	762	920	1070	605	725	660	764	706	632	892	939	791	608.3918358412823	641.502378938405	790.7806897980321	762.2041235380264	897.95381087561	756.7848432683189	715.092527816667	795.7610910087312	654.6839928643705	815.9966788853311	733.7536672377199	731.0464749572286	878.967825032682	731.2162238437269	824.0292598610487	714.6242627274132	789.0241133298465	737.9434072867967	759.1353298545484	828.10356213835	894.926519481618	929.0521487085773	893.4044142056057
ENSDARG00000113992	4.901341230523972e-4	0.03921881786602432	0.8865034991562212	23	19213472	19221027	1	protein_coding	apobec2b	apolipoprotein B mRNA editing enzyme, catalytic polypeptide-like 2b [Source:ZFIN;Acc:ZDB-GENE-090618-1]	12	19	31	16	31	9	12	28	13	44	23	30	24	20	17	11	14	12	13	8	11	15	18	12.876017689762588	14.720465217185621	28.274742080437136	23.72619839807086	33.741294711689584	10.845642658303934	15.24175902984015	20.2006441960512	9.638609181468647	35.303691121882565	16.19609822117808	28.781357281780654	22.929595435635182	13.667592969041625	23.15454118617823	10.842575020691788	16.736875131239167	11.590734145865918	13.978412589389702	10.482323571371518	11.036089365804706	14.841088637517208	20.33031536751062
ENSDARG00000077709	4.920827053403556e-4	0.03924521444400303	0.1877690134689701	8	36803415	36978659	1	protein_coding	iqsec2b	IQ motif and Sec7 domain ArfGEF 2b [Source:ZFIN;Acc:ZDB-GENE-081105-73]	797	1073	1007	598	973	689	817	1326	1170	1159	1283	974	1100	1104	684	922	788	898	889	731	914	914	825	855.1821748950651	831.3189041073774	918.473073387103	886.7666651278984	1059.041282402386	830.2941990634899	1037.7097606149503	956.6447929987104	867.4748263321783	929.9313184150429	903.4606094683251	934.4347330818119	1050.9397907999457	754.4511318910977	931.6297747850534	908.8049244616208	942.0469716726045	867.3732719156328	955.9083686128804	957.8223163340724	916.9986982132274	904.3170009793819	931.8061210109034
ENSDARG00000030215	5.016739625521479e-4	0.039878967941235494	-0.32182514550837066	19	43314700	43338280	1	protein_coding	matn1	matrilin 1 [Source:ZFIN;Acc:ZDB-GENE-050307-3]	4647	7640	5216	4498	3443	4760	3450	7011	7164	5288	6147	5136	3796	8833	3319	5268	4996	5430	5373	2809	4382	3799	3235	4986.237850360562	5919.17653996306	4757.4533771471	6670.02752465767	3747.460570720879	5736.139894836302	4382.005721079044	5058.097016375535	5311.615090464722	4242.861787557159	4328.583294155724	4927.368366640848	3626.6976780696314	6036.292434777233	4520.5836586426785	5192.607746273122	5972.673439690777	5244.807201004328	5777.385449445452	3680.605863997824	4396.37669099602	3758.753048928525	3653.809456327603
ENSDARG00000052000	5.068093370080177e-4	0.040155530639736564	-0.2988218394621713	25	18556588	18561795	1	protein_coding	cav2	caveolin 2 [Source:ZFIN;Acc:ZDB-GENE-040625-164]	194	275	191	147	174	164	142	233	256	195	357	171	195	317	159	204	202	185	183	134	177	204	169	208.16228598449516	213.05936498558137	174.20889475366107	217.98444778227602	189.38662193012865	197.63171066242722	180.36081518644178	168.0982177742832	189.8064577273826	156.45954019925227	251.39161152002498	164.05373650614973	186.30296291453584	216.63134855930974	216.56306168249048	201.08048220192043	241.48919832216512	178.69048474876624	196.77303875833198	175.57891982047292	177.58071070431208	201.83880547023404	190.8790720616275
