Gene	pval	adjp	log2fc	Chr	Start	End	Strand	Biotype	Name	Description	srpk3_hom_ttnb_het_1 count	srpk3_hom_ttnb_het_2 count	srpk3_hom_ttnb_het_7 count	srpk3_hom_ttnb_het_8 count	srpk3_hom_ttnb_het_9 count	srpk3_hom_ttnb_het_10 count	srpk3_wt_ttnb_het_1 count	srpk3_wt_ttnb_het_2 count	srpk3_wt_ttnb_het_3 count	srpk3_wt_ttnb_het_7 count	srpk3_wt_ttnb_het_8 count	srpk3_wt_ttnb_het_9 count	srpk3_hom_ttnb_het_1 normalised count	srpk3_hom_ttnb_het_2 normalised count	srpk3_hom_ttnb_het_7 normalised count	srpk3_hom_ttnb_het_8 normalised count	srpk3_hom_ttnb_het_9 normalised count	srpk3_hom_ttnb_het_10 normalised count	srpk3_wt_ttnb_het_1 normalised count	srpk3_wt_ttnb_het_2 normalised count	srpk3_wt_ttnb_het_3 normalised count	srpk3_wt_ttnb_het_7 normalised count	srpk3_wt_ttnb_het_8 normalised count	srpk3_wt_ttnb_het_9 normalised count
ENSDARG00000002165	1.1990275738749352e-4	0.015766943416724015	0.4554820137072296	24	12945803	12954482	1	protein_coding	psme1	proteasome activator subunit 1 [Source:ZFIN;Acc:ZDB-GENE-991110-17]	186	372	200	159	231	218	163	136	110	188	185	200	205.2395013736568	291.7582134660955	193.43866626050954	211.9610439552711	205.6668077382148	204.36669135318	171.20648589534446	158.88209706934424	159.3091988030731	152.59729802836725	174.87343603913817	144.72114003439134
ENSDARG00000100252	1.2008121978730654e-4	0.015766943416724015	-0.22713361957383776	22	396840	410544	1	protein_coding	capzb	capping actin protein of muscle Z-line subunit beta [Source:ZFIN;Acc:ZDB-GENE-030131-7023]	3019	4207	3688	2541	3411	3224	3678	3316	2605	5136	4017	4856	3331.2798636939237	3299.5344194942577	3567.009005843796	3387.3774383040495	3036.9241610175354	3022.377123498405	3863.17457130722	3873.919366779011	3772.7314807455036	4168.828312094118	3797.1167165903676	3513.829280035022
ENSDARG00000101719	1.2551729005734862e-4	0.016385447853498044	0.5652703367787713	10	45205407	45230081	-1	protein_coding	pargl	poly (ADP-ribose) glycohydrolase, like [Source:ZFIN;Acc:ZDB-GENE-090313-286]	145	251	146	158	162	132	105	100	69	115	114	178	159.99853601709805	196.85836446233864	141.21022637017197	210.6279556285084	144.23386516705972	123.74496907623742	110.28638661970041	116.82507137451782	99.93031561283675	93.34409187905443	107.75984707276622	128.8018146306083
ENSDARG00000013794	1.33466285803363e-4	0.017323003440133045	-0.6230868768408585	17	32365941	32370047	-1	protein_coding	klf11b	Kruppel-like factor 11b [Source:ZFIN;Acc:ZDB-GENE-061103-82]	149	191	136	128	307	220	296	186	199	361	280	434	164.41228873481109	149.80058809683936	131.5382930571465	170.63530582562706	273.3320778165885	206.24161512706237	310.90257561363165	217.29463275660314	288.2048232891959	293.01927972468394	264.6733085997767	314.0448738746292
ENSDARG00000056090	1.346344538993867e-4	0.017374768610649995	-0.2911788968219683	8	27807266	27827660	1	protein_coding	capza1b	capping actin protein of muscle Z-line subunit alpha 1b [Source:ZFIN;Acc:ZDB-GENE-031002-24]	2733	3777	3272	2421	3225	3058	3221	3071	2402	5493	4095	4654	3015.696544377441	2962.2870222081797	3164.656580021936	3227.406839092524	2871.322315825726	2866.758450266167	3383.1662028767146	3587.6979419114423	3478.7335956816505	4458.600840796922	3870.847138271734	3367.6609286002868
ENSDARG00000091627	1.364414844108234e-4	0.017507923204170654	-1.547694021448411	16	21131015	21140098	-1	protein_coding	si:dkey-271j15.3	si:dkey-271j15.3 [Source:ZFIN;Acc:ZDB-GENE-100921-27]	12	6	2	6	11	4	21	22	6	27	26	21	13.241258153139148	4.705777636549928	1.9343866626050954	7.998529960576268	9.7936575113435609	3.7498475477647704	22.05727732394008	25.70151570239392	8.689592661985804	21.91556939769104	24.57680722712212	15.195719703611092
ENSDARG00000001431	1.4115308927787395e-4	0.018010177221759915	0.27308841383616167	7	6969909	7133475	1	protein_coding	actn3b	actinin alpha 3b [Source:ZFIN;Acc:ZDB-GENE-030131-2040]	9608	16602	13550	9119	13832	12867	9891	9032	7164	12215	11480	11826	10601.834027946745	13020.88672033365	13105.469639149522	12156.432451749164	12315.079154264013	12062.322099272325	10388.977619575779	10551.64044654645	10375.37363841105	9914.765933066521	10851.605652590844	8557.36101023356
ENSDARG00000045658	1.427833661669803e-4	0.01811584012087125	-0.4233426915367315	4	12890668	12914307	-1	protein_coding	msrb3	methionine sulfoxide reductase B3 [Source:ZFIN;Acc:ZDB-GENE-040625-74]	295	370	330	242	255	337	337	379	294	507	474	459	325.5142629313374	290.1896209205789	319.17379932984073	322.60737507657615	227.03478776296438	315.9246558991819	353.96678372227655	442.76702050942254	425.7900404373044	411.52569202330955	448.0541009867648	332.1350163789281
ENSDARG00000014106	1.494966024987257e-4	0.018861627211347605	0.265858676928811	17	10007071	10025234	-1	protein_coding	cfl2	cofilin 2 (muscle) [Source:ZFIN;Acc:ZDB-GENE-040426-1815]	1587	2522	1896	1528	1908	1898	1426	1471	1065	1848	1692	1880	1751.1563907526522	1977.9951998964864	1833.7985561496305	2036.9589632934228	1698.7544119675922	1779.3026614143837	1497.794164949455	1718.4967999191572	1542.4026975024804	1499.9989721086313	1599.3829933957934	1360.3787163232787
ENSDARG00000068939	0.00015725123356950587	0.019729788105187336	0.9990774390757234	15	29154547	29162261	-1	protein_coding	xaf1	XIAP associated factor 1 [Source:ZFIN;Acc:ZDB-GENE-060929-840]	55	80	35	38	52	36	23	17	16	31	13	52	60.68909986855443	62.743701820665706	33.85176659558917	50.65735641698303	46.29729005362411	33.748627929882936	24.157970402410566	19.86026213366803	23.172247098628812	25.162320419571195	12.28840361356106	37.62749640894175
ENSDARG00000111240	1.619431821788981e-4	0.020203349092113385	-0.7000477929276744	10	36784756	36793412	-1	protein_coding	dhrs13a.2	dehydrogenase/reductase (SDR family) member 13a, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-040912-69]	318	624	436	557	540	665	1049	767	708	889	772	797	350.89334105818745	489.4008742011925	421.6962924479108	742.5301980068302	480.77955055686573	623.4121548158931	1101.813519657769	896.0482974425516	1025.3719341143249	721.5904146128643	729.7421222822414	576.7137430370495
ENSDARG00000020924	1.6281480405440295e-4	0.020203349092113385	-0.473857831909853	5	37785152	37817140	1	protein_coding	myo1ca	myosin Ic, paralog a [Source:NCBI gene;Acc:567536]	308	360	268	149	276	229	357	309	208	400	425	519	339.8589592639048	282.3466581929957	259.20781278908277	198.63016068764398	245.73177028462027	214.67877210953313	374.9737145069814	360.98947054726005	301.23921228217455	324.67510218801544	401.7362719818039	375.55135838924554
ENSDARG00000009280	1.6400196509764085e-4	0.020239455627131808	0.32364776914422344	5	72106837	72126424	-1	protein_coding	smyd1a	SET and MYND domain containing 1a [Source:ZFIN;Acc:ZDB-GENE-030131-9825]	3642	5507	3967	3555	4284	3915	2974	3131	2147	4501	3328	3873	4018.721849477731	4319.119574080076	3836.8559452772065	4739.129001641439	3814.1844344178016	3670.163287374769	3123.73060768561	3657.792984736153	3109.4259075472537	3653.4065873706436	3145.8313250716315	2802.5248767659887
ENSDARG00000006598	1.6943257211173105e-4	0.020796006568322468	0.49970096414975695	16	26530426	26537114	-1	protein_coding	sgk2b	serum/glucocorticoid regulated kinase 2b [Source:ZFIN;Acc:ZDB-GENE-060929-44]	358	604	583	443	462	473	340	254	229	493	411	358	395.03086823531794	473.7149487460261	563.8737121493853	590.5581287558812	411.3336154764296	443.41947252318414	357.1178233399823	296.7356812912752	331.65278659912485	400.162063446729	388.50260655181506	259.0508406615605
ENSDARG00000061096	1.7117190104122155e-4	0.02080614387250031	0.47408886161834274	7	29278580	29292206	-1	protein_coding	dapk2a	death-associated protein kinase 2a [Source:ZFIN;Acc:ZDB-GENE-080402-8]	195	223	225	166	172	197	156	134	83	148	155	180	215.17044498851115	174.89806882510567	217.61849954307323	221.29266224261008	153.13719017737205	184.67999172741494	163.85406012069777	156.54559564185388	120.20603182413696	120.12978780956571	146.51558154630496	130.24902603095222
ENSDARG00000101936	1.7135772052271776e-4	0.02080614387250031	-0.26185472932627313	15	33966739	33978714	1	protein_coding	tmem106ba	transmembrane protein 106Ba [Source:ZFIN;Acc:ZDB-GENE-040426-1336]	609	897	710	551	728	683	742	695	655	1038	800	1060	671.9938512718118	703.5137566642143	686.7072652248089	734.5316680462539	648.1620607507375	640.2864687808345	779.3571321125496	811.9342460528989	948.613865600117	842.5318901779	756.2094531422191	767.0220421822742
ENSDARG00000004094	1.7458497240057944e-4	0.02108463645291276	0.28027822668278574	8	20140321	20192151	1	protein_coding	acsbg2	acyl-CoA synthetase bubblegum family member 2 [Source:ZFIN;Acc:ZDB-GENE-030131-7099]	1499	2180	1871	1067	1680	1854	1281	1091	855	1834	1508	1823	1654.0538309629653	1709.7658746131406	1809.6187228670667	1422.405244655813	1495.758601732471	1738.0543383889712	1345.493916760345	1274.5615286959894	1238.266954332977	1488.6353435320507	1425.454819173083	1319.133191413477
ENSDARG00000037398	1.775838028659123e-4	0.02133272661661576	0.8556514605000097	14	21934331	21944409	1	protein_coding	zgc:113229	zgc:113229 [Source:ZFIN;Acc:ZDB-GENE-050417-475]	109	114	64	70	98	69	46	62	36	33	54	52	120.27476155768059	89.40977509444863	61.90037320336305	93.31618287338979	87.25258510106082	64.68487019894229	48.31594080482113	72.43154425220105	52.13755597191483	26.785695930511274	51.04413808709979	37.62749640894175
ENSDARG00000052633	1.831766666029318e-4	0.02184306073839179	-0.5152122077353375	2	49987088	50053006	-1	protein_coding	si:ch211-106n13.3	si:ch211-106n13.3 [Source:ZFIN;Acc:ZDB-GENE-030131-9088]	135	219	109	125	168	163	177	244	144	248	200	292	148.9641542228154	171.76088373407237	105.4240731119777	166.63604084533893	149.57586017324712	152.8062875714144	185.91133744463784	285.0531741538235	208.5502238876593	201.29856335656956	189.05236328555478	211.29286445021137
ENSDARG00000057128	1.8376645148310484e-4	0.02184306073839179	-0.3627730877211123	20	47953047	47984895	1	protein_coding	hadhaa	hydroxyacyl-CoA dehydrogenase trifunctional multienzyme complex subunit alpha a [Source:ZFIN;Acc:ZDB-GENE-031222-5]	305	461	449	230	454	432	478	372	309	682	514	649	336.54864472562	361.56058174158613	434.2698057548439	306.6103151554236	404.2109554681797	404.9835351585952	502.0656457544457	434.58926551320627	447.51402209226893	553.5710492305662	485.86457364387576	469.62009941159994
ENSDARG00000076269	1.910233502000388e-4	0.022586760947212965	0.9705547201058048	10	40623414	40628487	1	protein_coding	zgc:172131	zgc:172131 [Source:ZFIN;Acc:ZDB-GENE-080204-47]	36	51	36	45	51	35	18	9	17	23	20	48	39.72377445941744	39.999109910674385	34.818959926891715	59.98897470432201	45.40695755259288	32.81116604294174	18.906237706234357	10.514256423706604	24.620512542293113	18.668818375810886	18.90523632855548	34.733073608253925
ENSDARG00000040362	1.9313857459708384e-4	0.022717924836981988	-0.37641141928783317	18	44649804	44663244	1	protein_coding	ehd2b	EH-domain containing 2b [Source:ZFIN;Acc:ZDB-GENE-030131-9347]	497	619	518	370	519	517	666	428	523	887	649	792	548.4087751758464	485.4793928374009	501.0061456147197	493.2426809022032	462.0825680352099	484.6677955485966	699.5307951306712	500.0113054829363	757.4428270364293	719.9670391019242	613.4749188616253	573.0957145361898
ENSDARG00000062054	1.957169855281619e-4	0.02289553396173119	-0.34154798657716023	25	23591990	23645806	1	protein_coding	cpt1ab	carnitine palmitoyltransferase 1Ab (liver) [Source:ZFIN;Acc:ZDB-GENE-030131-3250]	731	965	964	675	1064	1149	1038	939	810	1603	1243	1425	806.6133091620597	756.8459032117801	932.374371375656	899.8346205648302	947.3137810972318	1077.1437080954304	1090.2597077261812	1096.9874202067224	1173.0950093680835	1301.1354720184718	1174.960437819723	1031.1381227450383
ENSDARG00000016132	1.9703334212840465e-4	0.02289553396173119	-0.3606571079417459	2	41835025	41861040	-1	protein_coding	keap1a	kelch-like ECH-associated protein 1a [Source:ZFIN;Acc:ZDB-GENE-030131-556]	312	394	302	219	336	299	429	336	313	427	363	492	344.2727119816178	309.01273146677863	292.0923860533694	291.94634356103376	299.15172034649424	280.3011041954166	450.5986653319188	392.5322398183799	453.3070838669261	346.59067158570645	343.1300393632819	356.0140044846027
ENSDARG00000099889	1.976899186387523e-4	0.02289553396173119	0.7994819236753581	KZ116034.1	1250	8270	1	protein_coding	dusp27	dual specificity phosphatase 27 [Source:NCBI gene;Acc:792623]	629	964	764	731	526	454	500	463	173	393	366	481	694.062614860377	756.0616069390218	738.9357051151464	974.487566863542	468.3148955424285	425.6076966713015	525.173269617621	540.9000804640175	250.54992175392402	318.99328789972515	345.96582481256524	348.0543417827112
ENSDARG00000036894	2.0187923304585952e-4	0.023261431628100467	0.5815549508256852	23	45402128	45407724	-1	protein_coding	aimp1b	aminoacyl tRNA synthetase complex interacting multifunctional protein 1b [Source:ZFIN;Acc:ZDB-GENE-041212-13]	931	1283	919	990	902	607	494	571	420	778	732	871	1027.3009450477123	1006.2521179489263	888.8506714670414	1319.7574434950843	803.079915930172	569.0393653733039	518.8711903822095	667.0711575484968	608.2714863390063	631.49307375569	691.9316496251305	630.2605648497744
ENSDARG00000090708	2.060257046661165e-4	0.02361870311766282	-1.154728004938785	17	29216367	29224911	-1	protein_coding	si:dkey-28g23.6	si:dkey-28g23.6 [Source:ZFIN;Acc:ZDB-GENE-131119-80]	33	32	18	18	40	24	29	76	43	98	76	37	36.413459921132656	25.097480728266284	17.409479963445857	23.995589881728804	35.61330004124932	22.499085286588624	30.460049637822017	88.78705424463354	62.27541407756493	79.54540003606378	71.83989804851082	26.7734109063624
ENSDARG00000078254	2.084820967495044e-4	0.02377959430803438	1.1073063703863235	13	18533005	18539920	1	protein_coding	ftr14l	finTRIM family, member 14-like [Source:ZFIN;Acc:ZDB-GENE-090312-123]	23	43	19	17	30	15	9	8	8	12	13	18	25.379078126850033	33.724739728607815	18.376673294748407	22.66250155496609	26.709975030936985	14.06192830411789	9.453118853117179	9.346005709961425	11.586123549314406	9.740253065640463	12.28840361356106	13.02490260309522
ENSDARG00000099974	2.1020961056403498e-4	0.02382396560672048	0.3338601344794711	12	26023948	26064562	-1	protein_coding	ldb3b	LIM domain binding 3b [Source:ZFIN;Acc:ZDB-GENE-030131-6032]	4468	7932	5323	4528	5582	5256	4333	4191	2698	5168	4623	5053	4930.161785685476	6221.038035519005	5148.370102523461	6036.223943581557	4969.836020756342	4927.299677762909	4551.151554506304	4896.138741306042	3907.4201670062835	4194.802320269159	4369.945377345599	3656.3796029688974
ENSDARG00000015337	2.1098092106553736e-4	0.02382396560672048	0.35864590913860483	8	8459192	8480579	1	protein_coding	comta	catechol-O-methyltransferase a [Source:NCBI gene;Acc:561372]	431	763	508	366	548	647	405	407	254	483	385	598	475.5818553335811	598.4180561145992	491.3342123016942	487.91032759515235	487.9022105651156	606.5378408509516	425.390348390273	475.4780404942875	367.8594226907324	392.0451858920286	363.92579932469295	432.71620870283016
ENSDARG00000035178	2.1287135374719153e-4	0.023917844044908328	0.7532016495639361	5	55543580	55560937	-1	protein_coding	gna14	guanine nucleotide binding protein (G protein), alpha 14 [Source:ZFIN;Acc:ZDB-GENE-040808-7]	443	521	251	336	477	346	233	99	218	281	241	352	488.8231134867202	408.61835810708544	242.76552615693947	447.91767779227104	424.68860299189805	324.36181288165267	244.7307436418114	115.65682066077264	315.7218667188176	228.08425928708084	227.8080977590935	254.70920646052878
ENSDARG00000045768	2.143405413509418e-4	0.023963696959750837	-0.18756608717163117	4	12013043	12026507	1	protein_coding	cry1a	cryptochrome circadian regulator 1a [Source:ZFIN;Acc:ZDB-GENE-010426-2]	2093	2822	2562	1847	2663	2329	2517	2330	1943	3073	2771	3693	2309.496109543353	2213.2840817239826	2477.949314797127	2462.214139530728	2370.9554502461733	2183.3487346860375	2643.7222392551043	2722.0241630262653	2813.9797570397363	2494.3164725594283	2619.3204933213615	2672.2758507350363
ENSDARG00000099934	2.1819665848951157e-4	0.024158199978488042	2.4841030150412315	8	7086916	7093883	1	antisense	CU862015.1	NA	7	8	6	10	5	8	1	0	2	1	3	1	7.724067255997836	6.274370182066571	5.803159987815286	13.330883267627113	4.451662505156165	7.499695095529541	1.050346539235242	0	2.8965308873286015	0.8116877554700386	2.8357854492833217	0.7236057001719568
ENSDARG00000070526	2.1821965974192176e-4	0.024158199978488042	1.6670521560908818	17	50248152	50259782	1	protein_coding	zc2hc1c	zinc finger, C2HC-type containing 1C [Source:ZFIN;Acc:ZDB-GENE-111020-1]	15	63	10	13	41	58	4	11	11	8	7	18	16.551572691423935	49.41066518377424	9.671933313025477	17.330148247915247	36.50363254228055	54.37278944258917	4.201386156940968	12.85075785119696	15.930919880307309	6.493502043760309	6.616832714994417	13.02490260309522
ENSDARG00000044695	2.3463455460254e-4	0.025848716005579336	0.34487108608190165	21	19834072	19841870	1	protein_coding	ccdc80l2	coiled-coil domain containing 80 like 2 [Source:ZFIN;Acc:ZDB-GENE-091118-63]	238	292	208	179	261	290	172	173	134	233	188	259	262.61828670392646	229.01451164542982	201.17621291092993	238.62281049052532	232.3767827691518	271.86394721294585	180.65960474846162	202.10737347791581	194.0675694510163	189.12324702451897	177.7092214884215	187.4138763445368
ENSDARG00000093521	2.4356940375821397e-4	0.026702773856677204	-1.264763990281244	8	13597405	13600274	-1	protein_coding	b3gnt3.3	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 3, tandem duplicate 3 [Source:ZFIN;Acc:ZDB-GENE-081105-12]	10	13	17	22	11	8	33	40	12	53	35	30	11.034381794282623	10.195851545858178	16.44228663214331	29.32794318877965	9.7936575113435609	7.499695095529541	34.66143579476299	46.73002854980712	17.37918532397161	43.01945103991204	33.08416357497209	21.708171005158704
ENSDARG00000021789	2.5015019356860075e-4	0.027291748654846758	-0.41281477156325336	20	15015557	15021628	1	protein_coding	myoc	myocilin [Source:ZFIN;Acc:ZDB-GENE-050425-2]	583	657	647	460	560	577	610	629	590	1166	805	878	643.3044586066769	515.2826512022172	625.7740853527483	613.2206303108472	498.5862005774904	540.9155087650681	640.7113889334977	734.829698945717	854.4766117619374	946.4279228780649	760.935762224358	635.325804750978
ENSDARG00000116052	2.551876987430446e-4	0.02759265275052199	1.4418975738000075	3	44002300	44012804	-1	protein_coding	il4r.2	interleukin 4 receptor, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-140107-1]	76	42	38	18	45	34	7	6	21	32	11	16	83.86130163654794	32.9404434558495	36.753346589496815	23.995589881728804	40.064962546405475	31.87370415600055	7.3524257746466946	7.009504282471069	30.413574316950317	25.974008175041234	10.397879980705513	11.577691202751309
ENSDARG00000062341	2.556172320151975e-4	0.02759265275052199	0.42853972518221045	1	14313850	14332283	-1	protein_coding	wfs1a	Wolfram syndrome 1a (wolframin) [Source:ZFIN;Acc:ZDB-GENE-080225-11]	144	216	187	119	186	146	115	99	85	146	156	136	158.89509783766977	169.40799491579742	180.86515295357643	158.63751088476266	165.6018451918093	136.86943549341413	120.78985201205283	115.65682066077264	123.10256271146557	118.50641229862563	147.46084336273273	98.41037522338613
ENSDARG00000056874	2.565735510808368e-4	0.02759265275052199	0.5539148544260007	14	20893065	20898499	1	protein_coding	lygl1	lysozyme g-like 1 [Source:ZFIN;Acc:ZDB-GENE-040718-461]	236	324	155	170	202	224	121	139	121	147	170	182	260.4114103450699	254.11199237369613	149.9149663518949	226.62501554966093	179.84716520830904	209.99146267482715	127.09193124746429	162.38684921057975	175.2401186833804	119.31810005409567	160.69450879272156	131.69623743129614
ENSDARG00000058734	2.598668331424616e-4	0.027814372320802618	-0.4814496149224101	2	6104378	6115688	-1	protein_coding	prdx1	peroxiredoxin 1 [Source:ZFIN;Acc:ZDB-GENE-050320-35]	311	492	460	224	382	393	485	408	269	854	515	673	343.1692738021896	385.8737661970941	444.90893239917193	298.61178519484736	340.10701539393096	368.4225215678887	509.4180715290924	476.64629120803266	389.5834043456969	693.1813431714129	486.80983546030353	486.9866362157269
ENSDARG00000096031	2.643342445692764e-4	0.028137342643390337	-0.43933458863495184	1	49245229	49250490	-1	protein_coding	si:ch73-6k14.2	si:ch73-6k14.2 [Source:ZFIN;Acc:ZDB-GENE-110914-243]	165	156	194	121	160	177	218	201	131	296	226	264	182.0672996056633	122.35021855029812	187.63550627269424	161.30368753828807	142.45320016499727	165.9307539885911	228.97554555328276	234.81839346278082	189.7227731200234	240.25957561913143	213.6291705126769	191.03190484539658
ENSDARG00000094557	2.6537610622751247e-4	0.028137342643390337	-0.5078042227625487	3	15505275	15506158	1	protein_coding	nupr1b	nuclear protein 1b [Source:ZFIN;Acc:ZDB-GENE-030131-4653]	542	535	542	411	666	660	793	575	512	1367	678	957	598.0634932501182	419.5985059257019	524.2187855659809	547.8993022994744	592.9614456868011	618.7248453811872	832.9248056135469	671.7441604034774	741.511907156122	1109.5771617275427	640.8875115380307	692.4906550645626
ENSDARG00000091419	2.675952864214546e-4	0.028240055834309025	-0.3948775390708351	10	10860759	10864331	-1	protein_coding	nrarpa	NOTCH regulated ankyrin repeat protein a [Source:NCBI gene;Acc:353224]	393	625	420	382	681	539	567	614	435	899	568	927	433.6512045153071	490.18517047395085	406.22119914707	509.2397408233557	606.3164332022695	505.2919570613028	595.5464877463822	717.3059382395394	629.9954679939708	729.7072921675647	536.9087117309756	670.7824840594039
ENSDARG00000036414	2.688610790432907e-4	0.028241667949365938	0.37006225812135773	7	20147202	20225261	1	protein_coding	si:ch73-335l21.1	si:ch73-335l21.1 [Source:ZFIN;Acc:ZDB-GENE-130530-591]	1316	1698	1376	1166	1472	1387	1066	1123	656	1057	1258	1351	1452.1246441275932	1331.7350711436295	1330.8580238723057	1554.3809890053215	1310.5694415179748	1300.2596371874342	1119.669410824768	1311.945551535835	950.0621310437813	857.9539575318307	1189.1393650661396	977.5913009323136
ENSDARG00000030494	2.7639367340090773e-4	0.028898494074472685	0.702618064475297	16	42883799	42894628	-1	protein_coding	hjv	hemojuvelin BMP co-receptor [Source:ZFIN;Acc:ZDB-GENE-030131-651]	256	246	271	244	170	185	171	147	87	153	148	152	282.48017393363517	192.93688309854704	262.1093927829904	325.2735517301016	151.3565251753096	173.43044908412062	179.6092582092264	171.7328549205412	125.99909359879416	124.1882265869159	139.89874883131054	109.98806642613742
ENSDARG00000043571	3.037726279547967e-4	0.03161475128908354	0.3456843991578722	8	12925385	12948930	1	protein_coding	KIF2A	zgc:103670 [Source:ZFIN;Acc:ZDB-GENE-040912-111]	527	722	605	391	620	541	382	318	347	545	397	711	581.5119205586942	566.261908931508	585.1519654380413	521.2375357642202	552.0061506393644	507.1668808351852	401.23237798786244	371.5037269709667	502.54810895151235	442.36982673117103	375.26894112182623	514.4836528222612
ENSDARG00000031240	3.0696225665974606e-4	0.031800163322952775	0.42874666773470504	17	34809643	34963575	-1	protein_coding	kidins220a	kinase D-interacting substrate 220a [Source:ZFIN;Acc:ZDB-GENE-041014-170]	453	732	659	447	678	574	531	402	225	464	405	618	499.85749528100285	574.1048716590913	637.380405328379	595.8904820629319	603.6454356991759	538.1031231042446	557.7340123339135	469.63678692556164	325.85972482446766	376.6231185380979	382.8310356532484	447.1883227062693
ENSDARG00000103600	3.1302814888931713e-4	0.03228049184710657	0.6667960380454875	10	5667401	5684326	-1	protein_coding	st8sia4	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 4 [Source:ZFIN;Acc:ZDB-GENE-060322-10]	75	105	64	45	68	83	46	37	22	46	69	57	82.75786345711967	82.35110863962375	61.90037320336305	59.98897470432201	60.542610070123835	77.80933661611898	48.31594080482113	43.225276408571595	31.861839760614618	37.33763675162177	65.2230653335164	41.24552490980154
ENSDARG00000102267	3.150596180784886e-4	0.03234230188492994	0.7134547825355985	3	48253202	48259289	-1	protein_coding	znf750	zinc finger protein 750 [Source:NCBI gene;Acc:550483]	135	222	137	208	211	169	101	92	60	107	177	139	148.9641542228154	174.11377255234734	132.50548638844904	277.28237196664395	187.86015771759014	158.43105889306156	106.08500046275944	107.47906566455639	86.89592661985805	86.85058983529413	167.31134150771598	100.58119232390199
ENSDARG00000074075	3.1907653556516357e-4	0.032606445607256354	0.6555790945043739	10	40973524	41046775	1	protein_coding	antxr1b	ANTXR cell adhesion molecule 1b [Source:ZFIN;Acc:ZDB-GENE-091204-21]	46	84	50	28	66	60	30	27	26	39	42	45	50.758156253700065	65.880886911699	48.359666565127384	37.32647314935592	58.761945068061365	56.24771321647156	31.51039617705726	31.54276927111981	37.65490153527182	31.655822463331504	39.700996289966504	32.562256507738056
ENSDARG00000107280	3.300971646955169e-4	0.03358069534902501	2.2934168439278952	10	21938762	21941443	-1	protein_coding	FO744833.1	poly [ADP-ribose] polymerase 14-like [Source:NCBI gene;Acc:110440070]	9	25	13	16	17	6	1	1	0	1	12	3	9.93094361485436	19.607406818958033	12.57351330693312	21.329413228203382	15.135652517530959	5.624771321647156	1.050346539235242	1.168250713745178	0	0.8116877554700386	11.343141797133287	2.1708171005158703
ENSDARG00000070617	3.3260130418513197e-4	0.033647849213634375	-0.4826434553482052	6	40451270	40455109	-1	protein_coding	vhl	von Hippel-Lindau tumor suppressor [Source:ZFIN;Acc:ZDB-GENE-070112-1042]	72	87	85	63	91	74	83	114	67	141	104	158	79.44754891883488	68.23377572997396	82.21143316071655	83.98456458605081	81.02025759384219	69.37217963364826	87.17876275652509	133.18058136695032	97.03378472550816	114.44797352127544	98.30722890848848	114.32970062716917
ENSDARG00000055365	3.3529958029049036e-4	0.033647849213634375	0.8284130063575632	20	26543683	26551233	-1	protein_coding	si:dkey-25e12.3	si:dkey-25e12.3 [Source:NCBI gene;Acc:678527]	48	84	55	68	63	45	45	18	26	31	43	43	52.96503261255659	65.880886911699	53.19563322164012	90.65000621986437	56.09094756496767	42.18578491235367	47.26559426558589	21.028512847413207	37.65490153527182	25.162320419571195	40.64625810639428	31.115045107394142
ENSDARG00000058053	3.354265804640954e-4	0.033647849213634375	-0.4667486352321714	8	13960655	13972626	-1	protein_coding	serping1	serpin peptidase inhibitor, clade G (C1 inhibitor), member 1 [Source:ZFIN;Acc:ZDB-GENE-030131-1262]	260	264	188	233	299	252	310	331	228	459	370	396	286.8939266513482	207.05421600819685	181.83234628487898	310.6095801357117	266.2094178083386	236.24039550918056	325.60742716292503	386.690986249654	330.20452115546055	372.5646797607477	349.74687207827634	286.5478572680949
ENSDARG00000104292	3.3751791466500066e-4	0.033647849213634375	-0.497081245423927	19	13803155	13808632	-1	protein_coding	ccn2b	cellular communication network factor 2b [Source:ZFIN;Acc:ZDB-GENE-070705-82]	120	112	72	73	101	98	130	119	88	152	156	174	132.41258153139148	87.84118254893198	69.63791985378343	97.31544785367792	89.92358260415452	91.87126492023688	136.54505010058145	139.0218349356762	127.44735904245847	123.37653883144586	147.46084336273273	125.90739182992047
ENSDARG00000008982	3.382067734455811e-4	0.033647849213634375	-0.3223891263926802	9	33097289	33107237	-1	protein_coding	casq2	calsequestrin 2 [Source:ZFIN;Acc:ZDB-GENE-010724-12]	1257	1689	1525	970	1543	1433	1615	1415	990	2629	1901	2112	1387.0217915413257	1324.6764046888047	1474.9698302363852	1293.09567695983	1373.7830490911922	1343.382883986729	1696.309660864916	1653.074759949427	1433.7827892276578	2133.9271091307314	1796.942713029198	1528.2552387631727
